НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000009946;2930;2760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009947;680;640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009948;2700;2530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009950;19600;18890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009952;91840;88150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009953;90980;84140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009954;2510;2400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009214;9170;8440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009216;24630;23540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009217;5930;5500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009218;8700;8530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009221;29560;28520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009222;4360;4130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009223;5680;5370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009224;17310;16340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009225;26620;25500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009227;27240;25770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009228;47040;43630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009229;39060;37730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009231;35330;33430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009233;32750;30990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009235;69740;67250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009980;18580;17900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009981;840;770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009982;8750;8120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009987;11600;11160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009988;16400;15650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009989;15730;15300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009990;36340;34760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009992;6690;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009993;7690;7240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009955;3910;3730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009956;22620;22620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009957;26090;26090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009958;24180;24180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009959;24880;24880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009960;26110;26110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009961;1880;1820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009962;12170;11510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009964;21470;20880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009968;17450;16670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009969;17320;16550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009970;16870;15980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009972;183840;173940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009552;35230;33960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009558;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009559;125920;123670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009560;9660;8900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009561;20400;18000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009562;18430;17950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009759;15660;15240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009676;6500;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009677;5900;5900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009594;141900;139320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009595;5330;5050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009596;18990;18180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009597;16200;15600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009598;21500;20500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009599;6360;5860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009600;38370;37340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009601;8080;7740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009796;2830;2530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009797;17860;17070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009798;19880;19360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009802;107750;107750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009803;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009804;12940;12360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009805;21170;20230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009443;31260;29600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009444;13300;12800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009446;33040;31640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009506;3820;3690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009508;83120;78790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009509;113290;108450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009510;11250;10350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009512;5490;5240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009513;9980;9630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009514;14020;13080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009515;6390;5880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009516;19610;18040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009517;7000;6860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009518;2890;2870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009519;5350;5110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009294;27100;25060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009295;64040;61250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009773;5880;5640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009774;224250;208650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009777;76340;73020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009778;41500;38380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009779;17880;17390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009780;970;810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009781;19900;19480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009782;4990;4840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009783;34650;34640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009784;29430;29160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009785;2090;2040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009806;8700;8460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009807;13920;13090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009808;29270;27860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009811;32950;31940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009812;38260;36880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009710;17770;17770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009711;40980;37900;0;0;0;0;0;0;0;0;0;0;0;0;20;2022-02-23;
00000009712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009715;56540;52290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009638;157390;149030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009647;16350;15640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009648;9260;8860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009649;9660;9240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009650;11960;11440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009604;21740;20790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009605;9320;9320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009606;6430;6430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009754;5500;5500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009353;5000;4730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009354;3340;3340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009357;119750;118680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009358;59360;57240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009360;97900;97900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009757;201300;195810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009449;6600;6600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009450;5120;5060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009452;5860;5600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009453;49780;49780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009454;33390;33080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009455;28050;27290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009817;22220;21700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009818;19900;19560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009822;25000;22080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009823;28000;27410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009824;23330;22930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009825;148100;147960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009826;26400;25680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009828;27000;25960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009829;22070;21110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009832;8000;7400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009833;7000;6400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009834;7040;6620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009835;7500;7060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009836;3850;3360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009837;18260;17700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009840;17200;16200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010077;1230;1150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010078;17860;16810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010079;18880;17990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010080;10200;10200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010081;5730;5400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010084;3480;3480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010086;3270;2950;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000010091;5030;4920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010092;2500;2280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010094;9240;9050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010095;9430;9050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009660;2810;2150;0;0;0;0;0;0;0;0;0;0;0;0;70;2022-02-23;
00000009663;1310;1160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010098;3120;2500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010099;21650;21050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010100;20900;20330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010101;15570;15140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010105;1350;1220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010104;1090;1040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009267;34140;32430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009268;48600;46170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009269;62400;59800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009271;47000;46000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009272;7420;7230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009275;6780;6510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009142;4900;4600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009143;28600;27560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009144;18600;17520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009146;16900;16500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009148;6220;5960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009149;19260;18220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009150;4000;3900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009151;31170;31170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009152;21970;20990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009153;18730;17780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009154;9730;9300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009155;16160;15700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009162;30520;28880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009170;6600;6160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009172;30470;29640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009165;44920;42500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009166;71490;67640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009168;2610;2470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009169;13690;12950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009175;15410;14580;0;0;0;0;0;0;0;0;0;0;0;0;29;2022-03-14;
00000009179;35090;34130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009183;21190;20360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009201;19110;18040;0;0;0;0;0;0;0;0;0;0;0;0;59;2022-03-14;
00000009202;121880;116580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009207;20630;19870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009211;33540;31580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009212;15960;15270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009213;66330;61810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009730;16020;15680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009731;37280;37280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010345;2190;2190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010346;3770;3770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010347;28500;27250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010349;9940;9940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010350;5200;4920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010354;21560;20790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010355;20330;19600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010357;21960;21050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010359;11770;11370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010360;15410;14690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010361;8850;8020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010362;14580;13340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010369;8950;8650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009463;102120;93610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009464;95350;87410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009769;5460;5250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009369;8780;8280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009370;4560;4440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009371;4950;4950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009372;18470;17700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009376;6800;6680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009378;51640;49490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009379;1200;1200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009380;20640;19390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009384;900;860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009385;55890;55890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010072;9120;8750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009603;22660;22040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009670;54990;51700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009115;14470;14330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009116;15400;15260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009119;27600;26390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009418;30250;30250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009419;5370;4900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009425;5360;4910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009429;42000;40310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009430;42000;40310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009431;14320;13260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009432;4280;3830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009433;8170;7290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009434;94190;89960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010128;34880;33920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010130;518670;458830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009239;49220;47080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009240;1700;1600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009242;88000;84200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009241;7090;6790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009244;15210;14390;0;0;0;0;0;0;0;0;0;0;0;0;18;2022-03-14;
00000009245;18660;17650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009246;14820;14060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009248;7960;7530;0;0;0;0;0;0;0;0;0;0;0;0;28;2022-03-14;
00000009249;12170;11510;0;0;0;0;0;0;0;0;0;0;0;0;30;2022-03-14;
00000009250;25650;24270;0;0;0;0;0;0;0;0;0;0;0;0;24;2022-03-14;
00000009251;12170;11510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009280;27600;26450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009281;640;580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009282;1100;940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009283;1100;990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009284;53280;48780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009285;34400;32290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009286;31790;29840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009287;61910;57690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009288;50420;46160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009291;16600;15510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009499;12110;11400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009578;120610;117320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009579;18260;17880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009634;11700;10940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009635;7680;7180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009636;17630;16850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009637;1650;1490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009974;250030;245480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009770;7980;7980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010370;59230;55280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010371;59810;56770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010372;6720;6420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010374;113190;110110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010375;121920;118600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010382;9480;8060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010383;7000;6340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010384;6150;5300;0;0;0;0;0;0;0;0;0;0;0;0;58;2022-03-10;
00000010386;37820;36130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010387;46940;43290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010391;13700;12980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010458;13500;12600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010459;19580;18010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010460;9750;8220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010461;40240;37830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010462;37350;35120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009304;6700;6200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009305;42590;40290;0;0;0;0;0;0;0;0;0;0;0;0;10;2022-03-14;
00000009306;30620;28970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009308;15410;14580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009309;6700;6470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009310;13420;13200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009312;14820;13990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009313;1540;1440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009314;3650;3310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009316;44400;42550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010117;44250;42320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010119;117150;117150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010120;8170;7720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010121;10020;9620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010122;19660;19660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010124;114950;111820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010125;28580;27050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010126;42000;39470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009467;36500;35600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009468;36500;35600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009469;85650;85650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009470;50170;48580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009472;5880;5560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009473;31230;29550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009475;3490;3180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009476;5580;5080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009479;46200;44280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009481;8180;7460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009484;10350;9900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009486;27600;25990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009490;57600;54240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009491;62160;59570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009492;76200;72890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009489;7910;7210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009494;16960;15970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009994;4500;4360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009995;12250;11710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009495;7560;7000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009336;26130;25660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009337;1680;1400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009339;198910;193390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009766;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009767;34680;33630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009618;3900;3650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009665;5400;5400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009666;11600;11600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009667;3100;3100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009668;5500;5500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009669;2750;2750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009386;190;190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009387;10000;9200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009388;8000;7430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009390;7050;6900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009392;28100;27570;0;0;0;0;0;0;0;0;0;0;0;0;;;
